name1,name2,discovery date,uniport1,uniport2,id1,id2
ESR2,FAM84B,"datetime(2015, 3, 27, 0, 0)",Q92731,Q96KN1,100229,115729
AIM2,ZBTB33,"datetime(2015, 2, 9, 0, 0)",O14862,Q86T24,112084,114438
ESR2,TUBB4A,"datetime(2015, 6, 1, 0, 0)",Q92731,P04350,100229,112918
DAPK1,MYO1B,"datetime(2015, 4, 7, 0, 0)",P53355,O43795,114750,102127
ESR2,CAPZA1,"datetime(2015, 6, 1, 0, 0)",Q92731,P52907,100229,115160
AKT1,ZNF691,"datetime(2015, 3, 27, 0, 0)",P31749,Q5VV52,112440,101257
FBXW11,CLTC,"datetime(2015, 1, 1, 0, 0)",Q9UKB1,Q00610,111849,106373
CHEK2,KLK7,"datetime(2015, 3, 27, 0, 0)",O96017,P49862,108135,103129
IFI16,DKC1,"datetime(2015, 2, 9, 0, 0)",Q16666,O60832,102038,100458
PYHIN1,HIST1H1E,"datetime(2015, 2, 9, 0, 0)",Q6K0P9,P10412,100916,109223
EPSTI1,CDH1,"datetime(2015, 3, 27, 0, 0)",Q96J88,P12830,110334,107212
SLC38A1,ATP5D,"datetime(2015, 3, 26, 0, 0)",Q9H2H9,P30049,112297,101069
MTA3,TGFB1,"datetime(2015, 3, 27, 0, 0)",Q9BTC8,P01137,106413,102253
IFI16,XRCC5,"datetime(2015, 2, 9, 0, 0)",Q16666,P13010,102038,106516
THRSP,IGF1R,"datetime(2015, 3, 27, 0, 0)",Q92748,P08069,113122,104790
AIM2,IKZF5,"datetime(2015, 2, 9, 0, 0)",O14862,Q9H5V7,112084,107894
YBX1,GNL3,"datetime(2015, 2, 6, 0, 0)",P67809,Q9BVP2,106757,116395
MNDA,YTHDC2,"datetime(2015, 2, 9, 0, 0)",P41218,Q9H6S0,100095,112733
SCGB3A1,TSG101,"datetime(2015, 3, 27, 0, 0)",Q96QR1,Q99816,112925,115385
ESR2,CNP,"datetime(2015, 6, 1, 0, 0)",Q92731,P09543,100229,114707
SLC38A1,HLA-C,"datetime(2015, 3, 26, 0, 0)",Q9H2H9,P30501,112297,114501
TGFB1,PRSS50,"datetime(2015, 3, 27, 0, 0)",P01137,Q9UI38,102253,113136
BAP1,CASP8,"datetime(2015, 3, 27, 0, 0)",Q92560,Q14790,100643,100527
PYHIN1,MDC1,"datetime(2015, 2, 9, 0, 0)",Q6K0P9,Q14676,100916,106917
PADI1,TP53,"datetime(2015, 1, 1, 0, 0)",Q9ULC6,P04637,113741,114765
KCTD5,RAPGEF2,"datetime(2015, 1, 1, 0, 0)",Q9NXV2,Q9Y4G8,100605,112514
FGFR4,THRSP,"datetime(2015, 3, 27, 0, 0)",P22455,Q92748,109324,113122
STK11,COPS3,"datetime(2015, 4, 7, 0, 0)",Q15831,Q9UNS2,102452,111763
MAST1,YWHAE,"datetime(2015, 4, 7, 0, 0)",Q9Y2H9,P62258,109125,103095
IFI16,PPM1G,"datetime(2015, 2, 9, 0, 0)",Q16666,O15355,102038,106707
BLK,ATP5H,"datetime(2015, 4, 7, 0, 0)",P51451,O75947,115130,102111
AIM2,SDCBP,"datetime(2015, 2, 9, 0, 0)",O14862,O00560,112084,109370
BLK,ATP5E,"datetime(2015, 4, 7, 0, 0)",P51451,P56381,115130,112328
IFI16,MYBBP1A,"datetime(2015, 2, 9, 0, 0)",Q16666,Q9BQG0,102038,100142
ESR2,PCBP3,"datetime(2015, 6, 1, 0, 0)",Q92731,P57721,100229,110825
ARAF,STUB1,"datetime(2015, 4, 7, 0, 0)",P10398,Q9UNE7,105149,100319
IFI16,EMG1,"datetime(2015, 2, 9, 0, 0)",Q16666,Q92979,102038,108885
MNDA,DHX57,"datetime(2015, 2, 9, 0, 0)",P41218,Q6P158,100095,110497
DKK3,PPM1D,"datetime(2015, 3, 27, 0, 0)",Q9UBP4,O15297,115578,108980
MAST3,EIF2A,"datetime(2015, 4, 7, 0, 0)",O60307,Q9BY44,107245,116625
SLC38A2,ATP5H,"datetime(2015, 3, 26, 0, 0)",Q96QD8,O75947,114069,102111
YBX1,,"datetime(2015, 2, 6, 0, 0)",P67809,A8K3W4,106757,110790
MUCL1,ERBB2,"datetime(2015, 3, 27, 0, 0)",Q96DR8,P04626,108472,110434
YBX1,,"datetime(2015, 2, 6, 0, 0)",P67809,B2RDP6,106757,106203
IL24,RAD51,"datetime(2015, 3, 27, 0, 0)",Q13007,Q06609,108551,108507
YBX1,NCBP1,"datetime(2015, 2, 6, 0, 0)",P67809,Q09161,106757,100070
AIM2,MBD1,"datetime(2015, 2, 9, 0, 0)",O14862,Q9UIS9,112084,110578
FBXW11,USP54,"datetime(2015, 1, 1, 0, 0)",Q9UKB1,Q70EL1,111849,110817
PYHIN1,XRCC6,"datetime(2015, 2, 9, 0, 0)",Q6K0P9,P12956,100916,115541
BAG4,KLK9,"datetime(2015, 3, 27, 0, 0)",O95429,Q9UKQ9,110877,105870
BAG4,ITIH5,"datetime(2015, 3, 27, 0, 0)",O95429,Q86UX2,110877,111411
FBXW11,ZNF704,"datetime(2015, 1, 1, 0, 0)",Q9UKB1,Q6ZNC4,111849,101737
BLK,ATP5D,"datetime(2015, 4, 7, 0, 0)",P51451,P30049,115130,101069
MNDA,NOL9,"datetime(2015, 2, 9, 0, 0)",P41218,Q5SY16,100095,112673
ESR2,HSP90AB3P,"datetime(2015, 6, 1, 0, 0)",Q92731,Q58FF7,100229,115523
BLID,HRAS,"datetime(2015, 3, 27, 0, 0)",Q8IZY5,P01112,115505,110859
IFI16,HELZ,"datetime(2015, 2, 9, 0, 0)",Q16666,P42694,102038,100652
AIM2,C5ORF24,"datetime(2015, 2, 9, 0, 0)",O14862,Q7Z6I8,112084,110397
TGFB1,CST6,"datetime(2015, 3, 27, 0, 0)",P01137,Q15828,102253,105539
ESR2,PSMB6,"datetime(2015, 6, 1, 0, 0)",Q92731,P28072,100229,101932
DAPK1,CAPZA2,"datetime(2015, 4, 7, 0, 0)",P53355,P47755,114750,110708
ESR1,SEMG2,"datetime(2015, 6, 1, 0, 0)",P03372,Q02383,102503,113152
IRAK1,TIMM50,"datetime(2015, 4, 7, 0, 0)",P51617,Q3ZCQ8,110648,107828
ESR2,TFF1,"datetime(2015, 3, 27, 0, 0)",Q92731,P04155,100229,109149
ESR2,P4HB,"datetime(2015, 6, 1, 0, 0)",Q92731,P07237,100229,111181
DLG5,MARK3,"datetime(2015, 4, 7, 0, 0)",Q8TDM6,P27448,111096,108432
DIRAS3,PPM1D,"datetime(2015, 3, 27, 0, 0)",O95661,O15297,105935,108980
ESR1,WRNIP1,"datetime(2015, 6, 1, 0, 0)",P03372,Q96S55,102503,105107
TCF4,TWIST1,"datetime(2015, 1, 1, 0, 0)",P15884,Q15672,102722,105495
RASL10B,PARP1,"datetime(2015, 3, 27, 0, 0)",Q96S79,P09874,113658,113437
TGFB1,SNAI1,"datetime(2015, 3, 27, 0, 0)",P01137,O95863,102253,107734
ESR2,RPS12,"datetime(2015, 6, 1, 0, 0)",Q92731,P25398,100229,116375
BUB1B,HSPB1,"datetime(2015, 4, 7, 0, 0)",O60566,P04792,115999,107064
AIM2,BCL11B,"datetime(2015, 2, 9, 0, 0)",O14862,Q9C0K0,112084,104274
IFI16,RRP15,"datetime(2015, 2, 9, 0, 0)",Q16666,Q9Y3B9,102038,115383
AIM2,SLTM,"datetime(2015, 2, 9, 0, 0)",O14862,Q9NWH9,112084,103489
PHF23,ERBB2,"datetime(2015, 3, 27, 0, 0)",Q9BUL5,P04626,107745,110434
ESR1,RPS26P11,"datetime(2015, 6, 1, 0, 0)",P03372,Q5JNZ5,102503,103323
SLC38A1,TMEM165,"datetime(2015, 3, 26, 0, 0)",Q9H2H9,Q9HC07,112297,116519
YBX1,RCC2,"datetime(2015, 2, 6, 0, 0)",P67809,A5PLK7,106757,105619
APC,PDLIM2,"datetime(2015, 3, 27, 0, 0)",P25054,Q96JY6,115867,102777
PYHIN1,DNAJC9,"datetime(2015, 2, 9, 0, 0)",Q6K0P9,Q8WXX5,100916,105201
CST6,PALB2,"datetime(2015, 3, 27, 0, 0)",Q15828,Q86YC2,105539,113168
SLC38A1,C2ORF47,"datetime(2015, 3, 26, 0, 0)",Q9H2H9,Q8WWC4,112297,108637
ESR2,CCDC87,"datetime(2015, 6, 1, 0, 0)",Q92731,Q9NVE4,100229,111400
MAPK8,TKT,"datetime(2015, 4, 7, 0, 0)",P45983,P29401,111093,108371
FAM175A,FANCG,"datetime(2015, 5, 28, 0, 0)",Q6UWZ7,O15287,111598,113222
ATR,FAM133B,"datetime(2015, 4, 7, 0, 0)",Q13535,Q5BKY9,105506,112074
ATM,WHSC1L1,"datetime(2015, 3, 27, 0, 0)",Q13315,Q9BZ95,115411,113903
ESR1,TUBB6,"datetime(2015, 6, 1, 0, 0)",P03372,Q9BUF5,102503,114535
MNDA,BOP1,"datetime(2015, 2, 9, 0, 0)",P41218,Q14137,100095,114756
BAG4,BAP1,"datetime(2015, 3, 27, 0, 0)",O95429,Q92560,110877,100643
TYK2,RUVBL1,"datetime(2015, 4, 7, 0, 0)",P29597,Q9Y265,101260,111275
BCAR3,MTA3,"datetime(2015, 3, 27, 0, 0)",O75815,Q9BTC8,111502,106413
YBX1,FXR1,"datetime(2015, 2, 6, 0, 0)",P67809,B4DXZ6,106757,104135
FASN,AKT1,"datetime(2015, 3, 27, 0, 0)",P49327,P31749,114802,112440
PARK2,UCHL1,"datetime(2015, 5, 1, 0, 0)",O60260,P09936,109451,110630
MNDA,ATXN2,"datetime(2015, 2, 9, 0, 0)",P41218,Q99700,100095,116307
AIM2,GATAD2B,"datetime(2015, 2, 9, 0, 0)",O14862,Q8WXI9,112084,107129
XRCC3,MRC2,"datetime(2015, 3, 27, 0, 0)",O43542,Q9UBG0,103225,109060
NEIL3,TP53,"datetime(2015, 1, 1, 0, 0)",Q8TAT5,P04637,107184,114765
IFI16,DNTTIP2,"datetime(2015, 2, 9, 0, 0)",Q16666,Q5QJE6,102038,111228
PSMC3IP,ERBB2,"datetime(2015, 3, 27, 0, 0)",Q9P2W1,P04626,113935,110434
RNF146,UBE2D2,"datetime(2015, 1, 8, 0, 0)",Q9NTX7,P62837,103896,104625
YBX1,,"datetime(2015, 2, 6, 0, 0)",P67809,Q59E91,106757,108594
AIM2,ZNF711,"datetime(2015, 2, 9, 0, 0)",O14862,Q9Y462,112084,105095
YBX1,,"datetime(2015, 2, 6, 0, 0)",P67809,B4DRD7,106757,110596
SLC36A1,UBC,"datetime(2015, 3, 26, 0, 0)",Q7Z2H8,P0CG48,111472,106138
RAF1,PDLIM2,"datetime(2015, 3, 27, 0, 0)",P04049,Q96JY6,103651,102777
MNDA,DKC1,"datetime(2015, 2, 9, 0, 0)",P41218,O60832,100095,100458
SLC38A1,RFT1,"datetime(2015, 3, 26, 0, 0)",Q9H2H9,Q96AA3,112297,114838
IFI16,SERBP1,"datetime(2015, 2, 9, 0, 0)",Q16666,Q8NC51,102038,103079
TNK1,YWHAE,"datetime(2015, 4, 7, 0, 0)",Q13470,P62258,105784,103095
MNDA,WDR12,"datetime(2015, 2, 9, 0, 0)",P41218,Q9GZL7,100095,104956
PYHIN1,RCN2,"datetime(2015, 2, 9, 0, 0)",Q6K0P9,Q14257,100916,112339
YY1,TWIST1,"datetime(2015, 1, 1, 0, 0)",P25490,Q15672,104998,105495
PYHIN1,HIST1H1C,"datetime(2015, 2, 9, 0, 0)",Q6K0P9,P16403,100916,116517
IGF1R,BAP1,"datetime(2015, 3, 27, 0, 0)",P08069,Q92560,104790,100643
CACNB2,UBC,"datetime(2015, 9, 1, 0, 0)",Q08289,P0CG48,104305,106138
IFI16,PDIA4,"datetime(2015, 2, 9, 0, 0)",Q16666,P13667,102038,101089
PYHIN1,TEX10,"datetime(2015, 2, 9, 0, 0)",Q6K0P9,Q9NXF1,100916,102939
MNDA,NOL11,"datetime(2015, 2, 9, 0, 0)",P41218,Q9H8H0,100095,108740
TP53,YY2,"datetime(2015, 1, 1, 0, 0)",P04637,O15391,114765,107315
IFI16,NOL11,"datetime(2015, 2, 9, 0, 0)",Q16666,Q9H8H0,102038,108740
PYHIN1,RAD50,"datetime(2015, 2, 9, 0, 0)",Q6K0P9,Q92878,100916,113465
NAT2,ERBB2,"datetime(2015, 3, 27, 0, 0)",P11245,P04626,116160,110434
BUB1B,PSMA3,"datetime(2015, 4, 7, 0, 0)",O60566,P25788,115999,100544
IGF1R,NAT2,"datetime(2015, 3, 27, 0, 0)",P08069,P11245,104790,116160
SERPINB5,SMAD4,"datetime(2015, 3, 27, 0, 0)",P36952,Q13485,110022,101994
THRSP,AKT1,"datetime(2015, 3, 27, 0, 0)",Q92748,P31749,113122,112440
MAST3,CALU,"datetime(2015, 4, 7, 0, 0)",O60307,O43852,107245,115924
NAT2,CDKN2C,"datetime(2015, 3, 27, 0, 0)",P11245,P42773,116160,108569
ESR2,KRT33B,"datetime(2015, 6, 1, 0, 0)",Q92731,Q14525,100229,116120
ESR2,CXORF22,"datetime(2015, 6, 1, 0, 0)",Q92731,Q6ZTR5,100229,114079
PYHIN1,FOXC1,"datetime(2015, 2, 9, 0, 0)",Q6K0P9,Q12948,100916,100929
BEX1,CASP8,"datetime(2015, 3, 27, 0, 0)",Q9HBH7,Q14790,107635,100527
TRIM45,GNB2L1,"datetime(2015, 3, 5, 0, 0)",Q9H8W5,P63244,111121,101461
PDLIM2,BAG4,"datetime(2015, 3, 27, 0, 0)",Q96JY6,O95429,102777,110877
HCFC1,FBXW11,"datetime(2015, 1, 1, 0, 0)",P51610,Q9UKB1,110647,111849
TGFB1,KLK5,"datetime(2015, 3, 27, 0, 0)",P01137,Q9Y337,102253,115783
PARP1,IL24,"datetime(2015, 3, 27, 0, 0)",P09874,Q13007,113437,108551
HNRNPU,FBXW11,"datetime(2015, 1, 1, 0, 0)",Q00839,Q9UKB1,103064,111849
SERPINB5,BCAR3,"datetime(2015, 3, 27, 0, 0)",P36952,O75815,110022,111502
MBD3,ZMYND8,"datetime(2015, 5, 1, 0, 0)",O95983,Q9ULU4,110696,115416
YBX1,CUL5,"datetime(2015, 2, 6, 0, 0)",P67809,Q93034,106757,114852
XRCC3,SERPINB5,"datetime(2015, 3, 27, 0, 0)",O43542,P36952,103225,110022
MAST3,FBXW11,"datetime(2015, 1, 1, 0, 0)",O60307,Q9UKB1,107245,111849
ARAF,SLC25A22,"datetime(2015, 4, 7, 0, 0)",P10398,Q9H936,105149,111741
STK11,CRY2,"datetime(2015, 3, 27, 0, 0)",Q15831,Q49AN0,102452,111710
MAST3,XRCC5,"datetime(2015, 4, 7, 0, 0)",O60307,P13010,107245,106516
BCAR3,CST6,"datetime(2015, 3, 27, 0, 0)",O75815,Q15828,111502,105539
HMMR,GREB1,"datetime(2015, 3, 27, 0, 0)",O75330,Q4ZG55,107079,101092
LYPD3,PTPRJ,"datetime(2015, 3, 27, 0, 0)",O95274,Q12913,114237,113804
MNDA,TRMT1L,"datetime(2015, 2, 9, 0, 0)",P41218,Q7Z2T5,100095,108627
TSSK6,FKBP5,"datetime(2015, 4, 7, 0, 0)",Q9BXA6,Q13451,104185,113762
MAST3,DDX21,"datetime(2015, 4, 7, 0, 0)",O60307,Q9NR30,107245,101618
RAPGEF2,TJP1,"datetime(2015, 1, 1, 0, 0)",Q9Y4G8,Q07157,112514,109659
YBX1,FAM98A,"datetime(2015, 2, 6, 0, 0)",P67809,Q8NCA5,106757,102470
PYHIN1,ZMYM4,"datetime(2015, 2, 9, 0, 0)",Q6K0P9,Q5VZL5,100916,108440
TUBGCP4,FBXW11,"datetime(2015, 1, 1, 0, 0)",Q9UGJ1,Q9UKB1,105450,111849
SLC38A1,HACD3,"datetime(2015, 3, 26, 0, 0)",Q9H2H9,Q9P035,112297,111850
PYHIN1,HUWE1,"datetime(2015, 2, 9, 0, 0)",Q6K0P9,Q7Z6Z7,100916,105701
YBX1,NACA,"datetime(2015, 2, 6, 0, 0)",P67809,Q13765,106757,115124
PSMC3IP,BRMS1,"datetime(2015, 3, 27, 0, 0)",Q9P2W1,Q9HCU9,113935,100868
PYHIN1,ZMYM2,"datetime(2015, 2, 9, 0, 0)",Q6K0P9,Q9UBW7,100916,103808
KLK6,PAX2,"datetime(2015, 3, 27, 0, 0)",Q92876,Q02962,113471,111327
IFI16,UPF1,"datetime(2015, 2, 9, 0, 0)",Q16666,Q92900,102038,105734
MT-ND2,STK11,"datetime(2015, 3, 27, 0, 0)",P03891,Q15831,100039,102452
CDH5,EGFR,"datetime(2015, 1, 1, 0, 0)",P33151,P00533,114901,112630
SLC38A2,ATP5O,"datetime(2015, 3, 26, 0, 0)",Q96QD8,P48047,114069,114799
PYHIN1,LIG3,"datetime(2015, 2, 9, 0, 0)",Q6K0P9,P49916,100916,105839
AIM2,TFAP2C,"datetime(2015, 2, 9, 0, 0)",O14862,Q92754,112084,108882
FBXW11,CNOT7,"datetime(2015, 1, 1, 0, 0)",Q9UKB1,Q9UIV1,111849,106877
CCT8,PTK6,"datetime(2015, 4, 7, 0, 0)",P50990,Q13882,115295,113487
JAK3,GNAS,"datetime(2015, 4, 7, 0, 0)",P52333,P63092,101659,115847
PYHIN1,HOXA13,"datetime(2015, 2, 9, 0, 0)",Q6K0P9,P31271,100916,111531
NOTCH2,IL24,"datetime(2015, 3, 27, 0, 0)",Q04721,Q13007,106892,108551
SGK2,ILF3,"datetime(2015, 4, 7, 0, 0)",Q9HBY8,Q12906,114230,101497
YBX1,,"datetime(2015, 2, 6, 0, 0)",P67809,A8K1L8,106757,106157
ESR2,SART3,"datetime(2015, 6, 1, 0, 0)",Q92731,Q15020,100229,100779
HIF1A,WWOX,"datetime(2015, 1, 15, 0, 0)",Q16665,Q9NZC7,102040,109889
TWIST1,ZIC3,"datetime(2015, 1, 1, 0, 0)",Q15672,O60481,105495,110940
BUB1B,HSPH1,"datetime(2015, 4, 7, 0, 0)",O60566,Q92598,115999,100068
WEE1,CNBP,"datetime(2015, 4, 7, 0, 0)",P30291,P62633,112465,112253
YBX1,LARP4,"datetime(2015, 2, 6, 0, 0)",P67809,Q71RC2,106757,105427
NEDD4,ERBB3,"datetime(2015, 2, 26, 0, 0)",P46934,P21860,108146,110297
VSIG8,RAPGEF2,"datetime(2015, 1, 1, 0, 0)",Q5VU13,Q9Y4G8,116270,112514
ATAD3A,AATK,"datetime(2015, 4, 7, 0, 0)",Q9NVI7,Q6ZMQ8,111990,112373
PRDM14,BAG4,"datetime(2015, 3, 27, 0, 0)",Q9GZV8,O95429,109440,110877
MNDA,GPATCH4,"datetime(2015, 2, 9, 0, 0)",P41218,Q5T3I0,100095,112803
DAPK1,ACTC1,"datetime(2015, 4, 7, 0, 0)",P53355,P68032,114750,109417
IKBKB,SLC25A22,"datetime(2015, 4, 7, 0, 0)",O14920,Q9H936,104565,111741
YBX1,RBMX,"datetime(2015, 2, 6, 0, 0)",P67809,P38159,106757,110646
ATM,FECH,"datetime(2015, 3, 27, 0, 0)",Q13315,P22830,115411,114363
ERRFI1,CASP8,"datetime(2015, 3, 27, 0, 0)",Q9UJM3,Q14790,102953,100527
BAG4,MRC2,"datetime(2015, 3, 27, 0, 0)",O95429,Q9UBG0,110877,109060
CASP8,VPS45,"datetime(2015, 3, 27, 0, 0)",Q14790,Q9NRW7,100527,112933
AIM2,RAD50,"datetime(2015, 2, 9, 0, 0)",O14862,Q92878,112084,113465
TYK2,CEP170B,"datetime(2015, 4, 7, 0, 0)",P29597,Q9Y4F5,101260,100259
MNDA,PAK1IP1,"datetime(2015, 2, 9, 0, 0)",P41218,Q9NWT1,100095,116015
CBX5,UBE2B,"datetime(2015, 1, 1, 0, 0)",P45973,P63146,113923,110464
TTN,RAPGEF2,"datetime(2015, 1, 1, 0, 0)",Q8WZ42,Q9Y4G8,107855,112514
TUBB1,JAK3,"datetime(2015, 4, 7, 0, 0)",Q9H4B7,P52333,114030,101659
FANCG,UIMC1,"datetime(2015, 5, 28, 0, 0)",O15287,Q96RL1,113222,113581
BRMS1,KLK9,"datetime(2015, 3, 27, 0, 0)",Q9HCU9,Q9UKQ9,100868,105870
ATR,YBX3,"datetime(2015, 4, 7, 0, 0)",Q13535,P16989,105506,102259
IFI16,PDCD11,"datetime(2015, 2, 9, 0, 0)",Q16666,Q14690,102038,115559
YBX1,ALYREF,"datetime(2015, 2, 6, 0, 0)",P67809,Q86V81,106757,109128
IFI16,WDR75,"datetime(2015, 2, 9, 0, 0)",Q16666,Q8IWA0,102038,103636
PYHIN1,LAS1L,"datetime(2015, 2, 9, 0, 0)",Q6K0P9,Q9Y4W2,100916,114847
SLC38A1,TUBA8,"datetime(2015, 3, 26, 0, 0)",Q9H2H9,Q9NY65,112297,114903
IFI16,BRIX1,"datetime(2015, 2, 9, 0, 0)",Q16666,Q8TDN6,102038,107420
ESR1,RARB,"datetime(2015, 6, 1, 0, 0)",P03372,P10826,102503,105779
PYHIN1,HTATSF1,"datetime(2015, 2, 9, 0, 0)",Q6K0P9,O43719,100916,103356
ESR1,PABPC1L,"datetime(2015, 6, 1, 0, 0)",P03372,Q4VXU2,102503,108346
EMD,SIK2,"datetime(2015, 4, 7, 0, 0)",P50402,Q9H0K1,108819,112695
JAK2,EMD,"datetime(2015, 4, 7, 0, 0)",O60674,P50402,103401,108819
PYHIN1,VPRBP,"datetime(2015, 2, 9, 0, 0)",Q6K0P9,Q9Y4B6,100916,116293
CLTC,ATR,"datetime(2015, 4, 7, 0, 0)",Q00610,Q13535,106373,105506
RPS6KA2,FAT1,"datetime(2015, 4, 7, 0, 0)",Q15349,Q14517,107467,103212
MAP3K5,NACC1,"datetime(2015, 4, 7, 0, 0)",Q99683,Q96RE7,108747,114671
IFI16,PES1,"datetime(2015, 2, 9, 0, 0)",Q16666,O00541,102038,100777
FGFR4,OSGIN1,"datetime(2015, 3, 27, 0, 0)",P22455,Q9UJX0,109324,101043
YBX1,,"datetime(2015, 2, 6, 0, 0)",P67809,B4E022,106757,107308
OSGIN1,PPM1D,"datetime(2015, 3, 27, 0, 0)",Q9UJX0,O15297,101043,108980
PYHIN1,ZNF148,"datetime(2015, 2, 9, 0, 0)",Q6K0P9,Q9UQR1,100916,102848
SCGB3A1,FBXW7,"datetime(2015, 3, 27, 0, 0)",Q96QR1,Q969H0,112925,104634
PYHIN1,SENP3,"datetime(2015, 2, 9, 0, 0)",Q6K0P9,Q9H4L4,100916,107874
FGFR4,SCGB3A1,"datetime(2015, 3, 27, 0, 0)",P22455,Q96QR1,109324,112925
ST14,CDKN2C,"datetime(2015, 3, 27, 0, 0)",Q9Y5Y6,P42773,103630,108569
IFI16,DDX50,"datetime(2015, 2, 9, 0, 0)",Q16666,Q9BQ39,102038,114920
LAMTOR3,FNIP2,"datetime(2015, 3, 26, 0, 0)",Q9UHA4,Q9P278,103786,109231
YBX1,,"datetime(2015, 2, 6, 0, 0)",P67809,B4DGN8,106757,104349
NUF2,BUB1B,"datetime(2015, 4, 7, 0, 0)",Q9BZD4,O60566,104309,115999
PYHIN1,TFAM,"datetime(2015, 2, 9, 0, 0)",Q6K0P9,Q00059,100916,103163
PIK3CA,THRSP,"datetime(2015, 3, 27, 0, 0)",P42336,Q92748,106131,113122
FBXW11,MTSS1,"datetime(2015, 1, 1, 0, 0)",Q9UKB1,O43312,111849,112234
PALB2,FAM84B,"datetime(2015, 3, 27, 0, 0)",Q86YC2,Q96KN1,113168,115729
PYHIN1,DDB1,"datetime(2015, 2, 9, 0, 0)",Q6K0P9,Q16531,100916,108297
YBX1,TSR1,"datetime(2015, 2, 6, 0, 0)",P67809,Q2NL82,106757,115265
IL13RA2,AKT1,"datetime(2015, 3, 27, 0, 0)",Q14627,P31749,101987,112440
AIM2,CSNK2A2,"datetime(2015, 2, 9, 0, 0)",O14862,P19784,112084,106059
OSGIN1,XRCC3,"datetime(2015, 3, 27, 0, 0)",Q9UJX0,O43542,101043,103225
MNDA,LENG8,"datetime(2015, 2, 9, 0, 0)",P41218,Q96PV6,100095,101754
PRMT2,CHEK2,"datetime(2015, 3, 27, 0, 0)",P55345,O96017,104606,108135
PYHIN1,MAP1B,"datetime(2015, 2, 9, 0, 0)",Q6K0P9,P46821,100916,101602
PRKCB,MBP,"datetime(2015, 3, 5, 0, 0)",P05771,P02686,107209,115656
RB1CC1,EPSTI1,"datetime(2015, 3, 27, 0, 0)",Q8TDY2,Q96J88,108235,110334
BCAS3,XRCC3,"datetime(2015, 3, 27, 0, 0)",Q9H6U6,O43542,104854,103225
ARAF,HSPB1,"datetime(2015, 4, 7, 0, 0)",P10398,P04792,105149,107064
YBX1,HIST1H1B,"datetime(2015, 2, 6, 0, 0)",P67809,P16401,106757,116516
ESR1,C20ORF197,"datetime(2015, 6, 1, 0, 0)",P03372,Q8N268,102503,110387
BCAR3,VPS45,"datetime(2015, 3, 27, 0, 0)",O75815,Q9NRW7,111502,112933
AKT1,RASL10B,"datetime(2015, 3, 27, 0, 0)",P31749,Q96S79,112440,113658
MNDA,KNOP1,"datetime(2015, 2, 9, 0, 0)",P41218,Q1ED39,100095,114485
PRKCB,SHCBP1,"datetime(2015, 4, 7, 0, 0)",P05771,Q8NEM2,107209,102098
SLC38A1,CHP1,"datetime(2015, 3, 26, 0, 0)",Q9H2H9,Q99653,112297,106126
SLC36A1,ATP5E,"datetime(2015, 3, 26, 0, 0)",Q7Z2H8,P56381,111472,112328
VPS45,IGF1R,"datetime(2015, 3, 27, 0, 0)",Q9NRW7,P08069,112933,104790
NCKAP5L,FBXW11,"datetime(2015, 1, 1, 0, 0)",Q9HCH0,Q9UKB1,103376,111849
BAG4,RASL10B,"datetime(2015, 3, 27, 0, 0)",O95429,Q96S79,110877,113658
MNDA,GLTSCR2,"datetime(2015, 2, 9, 0, 0)",P41218,Q9NZM5,100095,100186
RAD51,PCSK1N,"datetime(2015, 3, 27, 0, 0)",Q06609,Q9UHG2,108507,107958
ESR2,SPATA5,"datetime(2015, 6, 1, 0, 0)",Q92731,Q8NB90,100229,102919
ARAF,RCN2,"datetime(2015, 4, 7, 0, 0)",P10398,Q14257,105149,112339
MAST3,PRKAG1,"datetime(2015, 4, 7, 0, 0)",O60307,P54619,107245,105359
IFI16,PABPC1,"datetime(2015, 2, 9, 0, 0)",Q16666,P11940,102038,105088
PAX2,PRDM14,"datetime(2015, 3, 27, 0, 0)",Q02962,Q9GZV8,111327,109440
ESR1,MCM2,"datetime(2015, 6, 1, 0, 0)",P03372,P49736,102503,101622
ESR2,MYO16,"datetime(2015, 6, 1, 0, 0)",Q92731,Q9Y6X6,100229,113268
YBX1,STAU1,"datetime(2015, 2, 6, 0, 0)",P67809,Q5JW30,106757,102283
ATM,TFF1,"datetime(2015, 3, 27, 0, 0)",Q13315,P04155,115411,109149
LAMTOR4,RRAGD,"datetime(2015, 3, 26, 0, 0)",Q0VGL1,Q9NQL2,113951,109230
AGR3,CASP8,"datetime(2015, 3, 27, 0, 0)",Q8TD06,Q14790,106589,100527
TYK2,SLC2A1,"datetime(2015, 4, 7, 0, 0)",P29597,P11166,101260,105287
HMMR,CDH13,"datetime(2015, 3, 27, 0, 0)",O75330,P55290,107079,100447
RAF1,CASZ1,"datetime(2015, 3, 27, 0, 0)",P04049,Q86V15,103651,105978
MNDA,GNL3,"datetime(2015, 2, 9, 0, 0)",P41218,Q9BVP2,100095,116395
MNDA,URB1,"datetime(2015, 2, 9, 0, 0)",P41218,O60287,100095,101965
BLID,TGFB1,"datetime(2015, 3, 27, 0, 0)",Q8IZY5,P01137,115505,102253
IFI16,NOL6,"datetime(2015, 2, 9, 0, 0)",Q16666,Q9H6R4,102038,108488
SGK2,TCP1,"datetime(2015, 4, 7, 0, 0)",Q9HBY8,P17987,114230,115942
CASP8,CNBP,"datetime(2015, 3, 27, 0, 0)",Q14790,P62633,100527,112253
